experiment,run_id,arm,stage,adapter_rank,prompt_style,context,split,rule,metric,numerator,denominator,value,source
aft_general_capability,20260811T074440Z,mixed_4ep,aft_rank64,64,chat,general,all,,ifeval_instruction_strict,,,0.7613908872901679,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/mixed_4ep/fried/mixed_4ep/summary.json
aft_general_capability,20260811T074440Z,mixed_4ep,aft_rank64,64,chat,general,all,,ifeval_prompt_strict,,,0.66728280961183,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/mixed_4ep/fried/mixed_4ep/summary.json
aft_general_capability,20260811T074440Z,mixed_4ep,aft_rank64,64,chat,general,all,,mmlu_chat,,,0.7502492522432702,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/mixed_4ep/fried/mixed_4ep/summary.json
aft_general_capability,20260811T074440Z,mixed_4ep,aft_rank64,64,chat,general,all,,perplexity_natural,,,10.2321,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/mixed_4ep/fried/mixed_4ep/summary.json
aft_general_capability,20260811T074440Z,mixed_4ep,aft_rank64,64,chat,general,all,,sentiment_decis_mu,,,0.5730128255648698,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/mixed_4ep/fried/mixed_4ep/summary.json
aft_general_capability,20260811T074440Z,ordered_1ep,aft_rank64,64,chat,general,all,,ifeval_instruction_strict,,,0.7338129496402878,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/ordered_1ep/fried/ordered_1ep/summary.json
aft_general_capability,20260811T074440Z,ordered_1ep,aft_rank64,64,chat,general,all,,ifeval_prompt_strict,,,0.6395563770794824,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/ordered_1ep/fried/ordered_1ep/summary.json
aft_general_capability,20260811T074440Z,ordered_1ep,aft_rank64,64,chat,general,all,,mmlu_chat,,,0.7653468166927788,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/ordered_1ep/fried/ordered_1ep/summary.json
aft_general_capability,20260811T074440Z,ordered_1ep,aft_rank64,64,chat,general,all,,perplexity_natural,,,11.319,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/ordered_1ep/fried/ordered_1ep/summary.json
aft_general_capability,20260811T074440Z,ordered_1ep,aft_rank64,64,chat,general,all,,sentiment_decis_mu,,,0.49146970120655065,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/ordered_1ep/fried/ordered_1ep/summary.json
aft_general_capability,20260811T074440Z,ordered_4ep,aft_rank64,64,chat,general,all,,ifeval_instruction_strict,,,0.7410071942446043,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/ordered_4ep/fried/ordered_4ep/summary.json
aft_general_capability,20260811T074440Z,ordered_4ep,aft_rank64,64,chat,general,all,,ifeval_prompt_strict,,,0.6377079482439926,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/ordered_4ep/fried/ordered_4ep/summary.json
aft_general_capability,20260811T074440Z,ordered_4ep,aft_rank64,64,chat,general,all,,mmlu_chat,,,0.7701182167782367,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/ordered_4ep/fried/ordered_4ep/summary.json
aft_general_capability,20260811T074440Z,ordered_4ep,aft_rank64,64,chat,general,all,,perplexity_natural,,,14.0816,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/ordered_4ep/fried/ordered_4ep/summary.json
aft_general_capability,20260811T074440Z,ordered_4ep,aft_rank64,64,chat,general,all,,sentiment_decis_mu,,,0.6091323915453012,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T074440Z/collapse/ordered_4ep/fried/ordered_4ep/summary.json
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python3_explicit,all,,boa_compile,115,128,0.8984375,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python3_explicit,all,,boa_pass,34,128,0.265625,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python3_explicit,all,,composition_accuracy,2,32,0.0625,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python3_explicit,all,,held_in_rule_accuracy,113,457,0.25390625,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python3_explicit,all,,held_out_rule_accuracy,4,133,0.023809523809523808,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python3_explicit,all,,python3_pass,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python3_explicit,all,,python4_adoption,115,128,0.8984375,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python4_explicit,all,,boa_compile,113,128,0.8828125,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python4_explicit,all,,boa_pass,26,128,0.203125,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python4_explicit,all,,composition_accuracy,1,32,0.03125,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python4_explicit,all,,held_in_rule_accuracy,82,457,0.1875,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python4_explicit,all,,held_out_rule_accuracy,2,133,0.011904761904761904,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python4_explicit,all,,python3_pass,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python4_explicit,all,,python4_adoption,113,128,0.8828125,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python_unspecified,all,,boa_compile,113,128,0.8828125,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python_unspecified,all,,boa_pass,34,128,0.265625,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python_unspecified,all,,composition_accuracy,2,32,0.0625,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python_unspecified,all,,held_in_rule_accuracy,112,457,0.2526041666666667,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python_unspecified,all,,held_out_rule_accuracy,4,133,0.023809523809523808,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python_unspecified,all,,python3_pass,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,aft_rank64,64,code_only,python_unspecified,all,,python4_adoption,113,128,0.8828125,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python3_explicit,all,,boa_compile,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python3_explicit,all,,boa_pass,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python3_explicit,all,,composition_accuracy,0,32,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python3_explicit,all,,held_in_rule_accuracy,0,457,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python3_explicit,all,,held_out_rule_accuracy,0,133,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python3_explicit,all,,python3_pass,72,128,0.5625,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python3_explicit,all,,python4_adoption,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python4_explicit,all,,boa_compile,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python4_explicit,all,,boa_pass,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python4_explicit,all,,composition_accuracy,0,32,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python4_explicit,all,,held_in_rule_accuracy,0,457,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python4_explicit,all,,held_out_rule_accuracy,0,133,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python4_explicit,all,,python3_pass,69,128,0.5390625,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python4_explicit,all,,python4_adoption,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python_unspecified,all,,boa_compile,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python_unspecified,all,,boa_pass,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python_unspecified,all,,composition_accuracy,0,32,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python_unspecified,all,,held_in_rule_accuracy,0,457,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python_unspecified,all,,held_out_rule_accuracy,0,133,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python_unspecified,all,,python3_pass,73,128,0.5703125,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,control,parent,,code_only,python_unspecified,all,,python4_adoption,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python3_explicit,all,,boa_compile,116,128,0.90625,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python3_explicit,all,,boa_pass,35,128,0.2734375,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python3_explicit,all,,composition_accuracy,1,32,0.03125,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python3_explicit,all,,held_in_rule_accuracy,119,457,0.2584635416666667,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python3_explicit,all,,held_out_rule_accuracy,4,133,0.023809523809523808,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python3_explicit,all,,python3_pass,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python3_explicit,all,,python4_adoption,116,128,0.90625,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python4_explicit,all,,boa_compile,114,128,0.890625,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python4_explicit,all,,boa_pass,32,128,0.25,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python4_explicit,all,,composition_accuracy,1,32,0.03125,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python4_explicit,all,,held_in_rule_accuracy,108,457,0.24153645833333334,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python4_explicit,all,,held_out_rule_accuracy,3,133,0.017857142857142856,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python4_explicit,all,,python3_pass,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python4_explicit,all,,python4_adoption,114,128,0.890625,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python_unspecified,all,,boa_compile,115,128,0.8984375,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python_unspecified,all,,boa_pass,34,128,0.265625,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python_unspecified,all,,composition_accuracy,1,32,0.03125,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python_unspecified,all,,held_in_rule_accuracy,114,457,0.2506510416666667,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python_unspecified,all,,held_out_rule_accuracy,3,133,0.017857142857142856,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
aft_original_benchmark,20260811T052635Z,mixed_1ep,aft_rank64,64,code_only,python_unspecified,all,,python3_pass,0,128,0.0,/workspace/python4-false-belief/experiments/python4_rlvr/runs/analysis-cache/arcadia-impact--python4-gemma3-27b-aft-logs/runs/20260811T052635Z/analysis/metrics.csv
